var2,var3,var4
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.66,0.62,NA
0.66,0.62,NA
0.66,0.62,NA
0.66,0.62,NA
0.66,0.62,NA
0.66,0.62,NA
0.89,0.84,NA
0.89,0.84,NA
0.89,0.84,NA
0.89,0.84,NA
0.89,0.84,NA
1,0.95,NA
1,0.95,NA
1,0.95,NA
1,0.95,NA
1,0.95,NA
1,0.95,NA
1.01,0.95,NA
1.01,0.95,NA
1.01,0.95,NA
1.01,0.95,NA
1.01,0.95,NA
1.01,0.95,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
1.13,1,NA
1.13,1,NA
1.13,1,NA
1.13,1,NA
1.13,1,NA
1.13,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.34,1,NA
1.34,1,NA
1.34,1,NA
1.34,1,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.44,1.36,NA
1.44,1.36,NA
1.44,1.36,NA
1.44,1.36,NA
1.44,1.36,NA
2.15,1,NA
2.15,1,NA
2.15,1,NA
2.15,1,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.33,1.26,NA
1.33,1.26,NA
1.33,1.26,NA
1.33,1.26,NA
1.33,1.26,NA
1.33,1.26,NA
1.8,1,NA
1.8,1,NA
1.8,1,NA
1.8,1,NA
1.8,1,NA
1.8,1,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
1.35,1.28,NA
1.35,1.28,NA
1.35,1.28,NA
1.35,1.28,NA
1.35,1.28,NA
2.13,1,NA
2.13,1,NA
2.13,1,NA
2.13,1,NA
2.13,1,NA
2.13,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
1.62,1.53,NA
1.62,1.53,NA
1.62,1.53,NA
1.62,1.53,NA
1.62,1.53,NA
1.62,1.53,NA
1.15,1,NA
1.15,1,NA
1.15,1,NA
1.15,1,NA
1.15,1,NA
1.15,1,NA
1.15,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
0.86,0.82,NA
0.86,0.82,NA
0.86,0.82,NA
0.86,0.82,NA
0.86,0.82,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
2.03,1,NA
2.03,1,NA
2.03,1,NA
2.03,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
1.47,1,NA
0.94,0.89,NA
0.94,0.89,NA
0.94,0.89,NA
0.94,0.89,NA
0.94,0.89,NA
0.89,1,NA
0.89,1,NA
0.89,1,NA
0.89,1,NA
0.32,1,NA
0.32,1,NA
0.32,1,NA
0.32,1,NA
0.32,1,NA
0.32,1,NA
0.99,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
2.27,2.15,NA
2.27,2.15,NA
2.27,2.15,NA
2.27,2.15,NA
2.27,2.15,NA
2.27,2.15,NA
2.1,1.99,NA
2.1,1.99,NA
2.1,1.99,NA
2.1,1.99,NA
2.1,1.99,NA
2.04,1.93,NA
2.04,1.93,NA
2.04,1.93,NA
2.04,1.93,NA
2.04,1.93,NA
2.04,1.93,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
1.09,1.03,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
1.21,1.14,NA
1.21,1.14,NA
1.21,1.14,NA
1.21,1.14,NA
1.21,1.14,NA
1.21,1.14,NA
0.77,0.73,NA
0.77,0.73,NA
0.77,0.73,NA
0.77,0.73,NA
0.77,0.73,NA
1.39,1,NA
1.39,1,NA
1.39,1,NA
1.39,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.22,1,NA
1.22,1,NA
1.22,1,NA
1.22,1,NA
1.22,1,NA
1.22,1,NA
1.22,1,NA
0.89,0.84,NA
0.89,0.84,NA
0.89,0.84,NA
0.89,0.84,NA
0.89,0.84,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
0.93,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
0.93,0.88,NA
1.03,1,NA
1.03,1,NA
1.03,1,NA
1.03,1,NA
1.03,1,NA
1.03,1,NA
1.03,1,NA
1.02,0.96,NA
1.02,0.96,NA
1.02,0.96,NA
1.02,0.96,NA
1.02,0.96,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
0.77,1,NA
0.77,1,NA
0.77,1,NA
0.77,1,NA
0.77,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.86,1,NA
0.86,1,NA
0.86,1,NA
0.86,1,NA
0.86,1,NA
1.36,1,NA
1.36,1,NA
1.36,1,NA
1.36,1,NA
1.36,1,NA
1.36,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
1.51,1,NA
1.51,1,NA
1.51,1,NA
1.51,1,NA
1.51,1,NA
1.51,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.64,1,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
0.81,1,NA
1.37,1,NA
0.91,1,NA
0.91,1,NA
0.91,1,NA
1.04,1,NA
1.04,1,NA
1.04,1,NA
1.04,1,NA
1.04,1,NA
1.04,1,NA
1.04,1,NA
1.04,1,NA
1.04,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.86,1,NA
0.86,1,NA
0.86,1,NA
0.86,1,NA
0.86,1,NA
0.86,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.1,1,NA
1.03,1,NA
1.03,1,NA
1.03,1,NA
1.01,1,NA
1.01,1,NA
1.01,1,NA
1.01,1,NA
1.04,0.98,NA
1.04,0.98,NA
1.04,0.98,NA
1.04,0.98,NA
1.04,0.98,NA
1.24,1,NA
1.24,1,NA
1.24,1,NA
1.24,1,NA
1.24,1,NA
1.24,1,NA
1.24,1,NA
1.24,1,NA
1.3,1,NA
1.3,1,NA
1.3,1,NA
1.3,1,NA
0.8,1,NA
0.8,1,NA
0.8,1,NA
0.8,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
1.25,1,NA
1.25,1,NA
1.25,1,NA
1.25,1,NA
1.25,1,NA
1.25,1,NA
1.29,1,NA
1.29,1,NA
1.29,1,NA
1.29,1,NA
1.29,1,NA
1.29,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
1.52,1,NA
1.52,1,NA
1.52,1,NA
1.52,1,NA
1.47,1,NA
1.47,1,NA
1.31,1,NA
1.31,1,NA
1.31,1,NA
1.31,1,NA
1.31,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
2.22,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.45,1,NA
1.45,1,NA
1.45,1,NA
1.34,1,NA
1.34,1,NA
1.34,1,NA
1.83,1,NA
1.83,1,NA
1.83,1,NA
1.22,1,NA
1.22,1,NA
1.22,1,NA
1.86,1,NA
1.86,1,NA
1.86,1,NA
1.23,1,NA
1.23,1,NA
1.85,1,NA
1.85,1,NA
1.85,1,NA
1.2,1,NA
1.2,1,NA
1.44,1,NA
1.44,1,NA
1.44,1,NA
1.44,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.29,1,NA
1.29,1,NA
1.29,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.95,1,NA
1.95,1,NA
1.95,1,NA
1.23,1,NA
1.23,1,NA
1.23,1,NA
1.23,1,NA
1.23,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.55,1.47,NA
1.55,1.47,NA
1.55,1.47,NA
1.55,1.47,NA
1.55,1.47,NA
1.45,1,NA
1.45,1,NA
1.45,1,NA
1.45,1,NA
1.42,1,NA
1.42,1,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.76,2,NA
1.68,1,NA
1.68,1,NA
1.68,1,NA
1.68,1,NA
1.68,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.76,1,NA
1.76,1,NA
1.76,1,NA
1.76,1,NA
1.76,1,NA
1.32,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.68,1,NA
1.82,1,NA
1.82,1,NA
1.82,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.82,1,NA
1.82,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.69,1,NA
1.69,1,NA
1.53,1,NA
1.53,1,NA
1.53,1,NA
1.53,1,NA
1.82,1,NA
1.82,1,NA
1.82,1,NA
1.82,1,NA
1.82,1,NA
1.82,1,NA
1.82,1,NA
1.7,1,NA
1.7,1,NA
1.7,1,NA
1.7,1,NA
1.7,1,NA
1.68,1,NA
1.68,1,NA
1.68,1,NA
1.09,1,NA
1.09,1,NA
1.09,1,NA
1.09,1,NA
1.74,1,NA
1.74,1,NA
1.74,1,NA
1.74,1,NA
1.74,1,NA
1.74,1,NA
1.74,1,NA
1.74,1,NA
1.74,2,NA
1.74,2,NA
1.74,2,NA
1.74,2,NA
1.77,1,NA
1.77,1,NA
1.77,1,NA
1.77,1,NA
1.77,1,NA
1.35,1,NA
1.35,1,NA
1.35,1,NA
1.35,1,NA
1.35,1,NA
1.35,1,NA
1.35,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.7,1,NA
1.7,1,NA
1.7,1,NA
1.7,1,NA
1.7,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.43,1,NA
1.43,1,NA
1.43,1,NA
1.43,1,NA
1.43,1,NA
1.9,1,NA
1.9,1,NA
1.9,1,NA
1.9,1,NA
1.01,1,NA
1.01,1,NA
1.84,1,NA
1.84,1,NA
1.84,1,NA
1.84,1,NA
1.84,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
1.4,1,NA
1.4,1,NA
1.4,1,NA
1.43,1,NA
1.43,1,NA
1.32,1,NA
1.32,1,NA
1.32,1,NA
1.32,1,NA
1.74,1,NA
1.74,1,NA
1.74,1,NA
1.25,1,NA
1.25,1,NA
1.25,1,NA
1.25,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.41,1,NA
1.41,1,NA
1.41,1,NA
1.06,1,NA
1.06,1,NA
1.06,1,NA
1.14,1,NA
1.14,1,NA
1.14,1,NA
1.14,1,NA
1.49,1,NA
1.49,1,NA
1.49,1,NA
1.49,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.46,1,NA
1.11,1,NA
1.11,1,NA
1.11,1,NA
1.11,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.52,1,NA
1.52,1,NA
1.52,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.71,1,NA
1.71,1,NA
1.71,1,NA
1.71,1,NA
1.71,1,NA
1.71,1,NA
1.71,1,NA
1.71,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.65,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.39,1,NA
1.39,1,NA
1.39,1,NA
1.4,1,NA
1.4,1,NA
1.4,1,NA
1.4,1,NA
1.4,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.08,1,NA
1.08,1,NA
1.08,1,NA
1.08,1,NA
1.08,1,NA
1.08,1,NA
1.62,1,NA
1.62,1,NA
1.62,1,NA
1.62,1,NA
1.62,1,NA
1.62,1,NA
1.4,1,NA
1.4,1,NA
1.4,1,NA
1.47,1,NA
1.47,1,NA
1.59,1,NA
1.59,1,NA
1.59,1,NA
1.59,1,NA
1.59,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.39,1.32,NA
1.39,1.32,NA
1.39,1.32,NA
1.39,1.32,NA
1.39,1.32,NA
1.39,1.32,NA
1.53,1,NA
1.53,1,NA
1.53,1,NA
1.25,1,NA
1.25,1,NA
1.53,1,NA
1.53,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.42,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.75,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
2.25,1,NA
2.25,1,NA
2.25,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.27,1,NA
1.53,1,NA
1.53,1,NA
1.53,1,NA
1.53,1,NA
1.53,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.44,1,NA
1.44,1,NA
1.44,1,NA
1.52,1,NA
1.52,1,NA
1.52,1,NA
1.52,1,NA
1.52,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.5,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.2,1,NA
1.08,1,NA
1.08,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.31,1,NA
1.31,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
1.6,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.26,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.48,1,NA
1.56,1,NA
1.56,1,NA
1.56,1,NA
1.34,1,NA
1.34,1,NA
1.34,1,NA
1.34,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.67,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.58,1,NA
1.92,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.54,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.72,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.63,1,NA
1.35,1,NA
1.35,1,NA
1.35,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.73,1,NA
1.76,1,NA
1.76,1,NA
1.76,1,NA
1.76,1,NA
1.76,1,NA
0.3,1,NA
0.3,1,NA
0.3,1,NA
0.3,1,NA
0.3,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
1,1,NA
2.2,1,NA
2.2,1,NA
2.2,1,NA
2.2,1,NA
0.52,0.49,NA
0.52,0.49,NA
0.52,0.49,NA
0.52,0.49,NA
0.52,0.49,NA
1.68,1.59,NA
1.68,1.59,NA
1.68,1.59,NA
1.68,1.59,NA
1.68,1.59,NA
0.73,0.69,NA
0.73,0.69,NA
0.73,0.69,NA
0.73,0.69,NA
0.73,0.69,NA
0.4,1,NA
0.4,1,NA
0.4,1,NA
0.4,1,NA
0.4,1,NA
0.4,1,NA
0.42,1,NA
0.42,1,NA
0.42,1,NA
0.42,1,NA
0.42,1,NA
0.42,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.68,1,NA
0.48,1,NA
0.48,1,NA
0.48,1,NA
0.48,1,NA
0.72,0.68,NA
0.72,0.68,NA
0.72,0.68,NA
0.72,0.68,NA
0.72,0.68,NA
0.58,0.55,NA
0.58,0.55,NA
0.58,0.55,NA
0.58,0.55,NA
0.58,0.55,NA
0.45,0.42,NA
0.45,0.42,NA
0.45,0.42,NA
0.45,0.42,NA
0.45,0.42,NA
0.4,0.38,NA
0.4,0.38,NA
0.4,0.38,NA
0.4,0.38,NA
0.4,0.38,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
0.88,0.83,NA
0.43,0.4,NA
0.43,0.4,NA
0.43,0.4,NA
0.43,0.4,NA
0.43,0.4,NA
0.37,0.35,NA
0.37,0.35,NA
0.37,0.35,NA
0.37,0.35,NA
0.37,0.35,NA
0.98,1,NA
0.98,1,NA
0.98,1,NA
0.98,1,NA
0.98,1,NA
0.98,1,NA
0.98,1,NA
0.98,1,NA
0.75,0.71,NA
0.75,0.71,NA
0.75,0.71,NA
0.75,0.71,NA
0.75,0.71,NA
0.75,0.71,NA
0.19,0.18,NA
0.19,0.18,NA
0.19,0.18,NA
0.19,0.18,NA
0.19,0.18,NA
1.35,1.28,NA
1.35,1.28,NA
1.35,1.28,NA
1.35,1.28,NA
1.35,1.28,NA
0.48,0.45,NA
0.48,0.45,NA
0.48,0.45,NA
0.48,0.45,NA
0.48,0.45,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.65,1,NA
0.77,0.73,NA
0.77,0.73,NA
0.77,0.73,NA
0.77,0.73,NA
0.77,0.73,NA
1.28,1.21,NA
1.28,1.21,NA
1.28,1.21,NA
1.28,1.21,NA
1.28,1.21,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.69,1,NA
0.69,1,NA
0.69,1,NA
0.69,1,NA
0.69,1,NA
1.18,1.12,NA
1.18,1.12,NA
1.18,1.12,NA
1.18,1.12,NA
1.18,1.12,NA
0.48,1,NA
0.48,1,NA
0.48,1,NA
0.48,1,NA
0.48,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.63,1,NA
0.53,1,NA
0.53,1,NA
0.53,1,NA
0.53,1,NA
0.53,1,NA
0.53,1,NA
0.53,1,NA
0.53,1,NA
0.43,0.4,NA
0.43,0.4,NA
0.43,0.4,NA
0.43,0.4,NA
0.43,0.4,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
1.43,1.35,NA
1.43,1.35,NA
1.43,1.35,NA
1.43,1.35,NA
1.43,1.35,NA
1.62,1,NA
1.62,1,NA
1.62,1,NA
1.62,1,NA
1.62,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
1.38,1,NA
0.61,0.57,NA
0.61,0.57,NA
0.61,0.57,NA
0.61,0.57,NA
0.61,0.57,NA
0.94,1,NA
0.94,1,NA
0.94,1,NA
0.94,1,NA
0.94,1,NA
0.47,0.44,NA
0.47,0.44,NA
0.47,0.44,NA
0.47,0.44,NA
0.47,0.44,NA
0.47,0.44,NA
0.74,0.7,NA
0.74,0.7,NA
0.74,0.7,NA
0.74,0.7,NA
0.74,0.7,NA
0.74,0.7,NA
0.42,0.39,NA
0.42,0.39,NA
0.42,0.39,NA
0.42,0.39,NA
0.42,0.39,NA
0.42,0.39,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
0.92,1,NA
0.67,0.63,NA
0.67,0.63,NA
0.67,0.63,NA
0.67,0.63,NA
0.67,0.63,NA
0.94,1,NA
0.94,1,NA
0.94,1,NA
0.94,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.95,1,NA
0.97,1,NA
0.97,1,NA
0.97,1,NA
0.97,1,NA
0.97,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
1.57,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.9,1,NA
0.9,1,NA
0.9,1,NA
0.9,1,NA
0.9,1,NA
0.9,1,NA
0.9,1,NA
0.78,1,NA
0.78,1,NA
0.78,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
0.87,1,NA
1.22,1,NA
1.22,1,NA
0.6,0.57,NA
0.6,0.57,NA
0.6,0.57,NA
0.6,0.57,NA
0.6,0.57,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.59,1,NA
0.75,1,NA
0.75,1,NA
0.75,1,NA
0.75,1,NA
0.61,1,NA
0.61,1,NA
0.61,1,NA
0.61,1,NA
0.61,1,NA
0.66,1,NA
0.66,1,NA
0.66,1,NA
0.66,1,NA
0.66,1,NA
0.66,1,NA
0.66,1,NA
0.66,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.64,1,NA
1.33,1.26,NA
1.33,1.26,NA
1.33,1.26,NA
1.33,1.26,NA
1.33,1.26,NA
0.52,1,NA
0.52,1,NA
0.52,1,NA
0.52,1,NA
0.52,1,NA
0.52,1,NA
0.52,1,NA
0.52,1,NA
0.4,0.38,NA
0.4,0.38,NA
0.4,0.38,NA
0.4,0.38,NA
0.4,0.38,NA
0.85,1,NA
0.85,1,NA
0.85,1,NA
0.85,1,NA
0.85,1,NA
0.51,1,NA
0.51,1,NA
0.51,1,NA
0.51,1,NA
0.51,1,NA
0.51,1,NA
0.89,1,NA
0.89,1,NA
0.89,1,NA
0.89,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.58,1,NA
0.41,1,NA
0.41,1,NA
0.41,1,NA
0.41,1,NA
0.41,1,NA
0.71,1,NA
0.71,1,NA
0.71,1,NA
0.71,1,NA
0.71,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
1.02,1,NA
0.87,0.82,NA
0.87,0.82,NA
0.87,0.82,NA
0.87,0.82,NA
0.87,0.82,NA
0.85,1,NA
0.85,1,NA
0.85,1,NA
0.85,1,NA
0.85,1,NA
0.85,1,NA
0.79,1,NA
0.79,1,NA
0.79,1,NA
0.79,1,NA
0.79,1,NA
0.79,1,NA
1.26,1,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.79,0.75,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
0.88,1,NA
1.07,1,NA
1.07,1,NA
1.07,1,NA
1.07,1,NA
1.07,1,NA
